,TweetSentence,annotation,calai_candidates,entry_batch,hashtags,phase1CandidateList,phase1Candidates,ritter_candidates,sentID,stanford_candidates,start_time,tweetID,user
527,@KeithOlbermann Jeff Sessions recommended Carter Page for Trump campaign/admin.,[],,0.0,nan,"['Jeff Sessions', 'Carter Page', 'Trump']",Jeff Sessions::*1*2*||Carter Page::*4*5*||Trump::*7*||,,0,,2019-01-27 15:38:44.700625,348,SandraPitts14
528,Isn't he a fucking buffoon though?,[],,0.0,nan,[],,,0,,2019-01-27 15:38:44.701284,349,AFPiedmont
529,Carter Page news: Trump supporters now believe they have their proof.,[],,0.0,Trumprussia,"['Carter Page', 'Trump']",Carter Page::*0*1*||Trump::*3*||,,0,,2019-01-27 15:38:44.701639,350,Bernie4People
530,now believe they have their proof.,[],,0.0,Trumprussia,[],,,1,,2019-01-27 15:38:44.701639,350,Bernie4People
531,The 90-day warrant has been renewed more than once since it was issued  via @washingtonpost,[],,0.0,nan,['90-day'],90-day::*1*||,,0,,2019-01-27 15:38:44.702470,351,terri_to
532,@MrZeroF0 @LouiseMensch @counterchekist @level39 @conspirator0 @TeaPainUSA @MrFelt_ @FBI You refer to this i assume?,[],,0.0,nan,[],,,0,,2019-01-27 15:38:44.703090,352,anathymadevice
533,July visit to Moscow approved by Trump camp:,[],,0.0,nan,"['Moscow', 'Trump']",Moscow::*3*||Trump::*6*||,,0,,2019-01-27 15:38:44.703516,353,ekcj1234
534,BUT HER EMAILS!,[],,0.0,DoubleStandards,[],nan,,0,,2019-01-27 15:38:44.704082,354,upanatm
535,FBI obtained FISA warrant to monitor former Trump adviser Carter Page,[],,0.0,DoubleStandards,"['FISA', 'Trump', 'Carter Page']",FISA::*2*||Trump::*7*||Carter Page::*9*10*||,,1,,2019-01-27 15:38:44.704082,354,upanatm
536,"""Russia wants to avoid escalating the conflict at any cost, but is prepared 4 the worst""",[],,0.0,nan,[],,,0,,2019-01-27 15:38:44.704888,355,ClubBayern
537,(Sean Spicer Carter Page),[],,0.0,nan,[],nan,,1,,2019-01-27 15:38:44.704888,355,ClubBayern
538,Carter Page is a spy  (Like we didn't already know)  he had that spy smile...,[],,0.0,"IToldYa, LoveYouObama",['Carter Page'],Carter Page::*0*1*||,,0,,2019-01-27 15:38:44.705554,356,Elvisnmore
539,"Report: FISA court approved FBI's @Twitter, Look ≡ƒæÇ at Comey, Obama.",[],,0.0,nan,"['FISA', ""FBI's"", 'Look', 'Comey', 'Obama']",FISA::*1*||FBI's::*4*||Look::*6*||Comey::*9*||Obama::*10*||,,0,,2019-01-27 15:38:44.706225,357,MorvantCheryl
540,"Clinton, Even Military, NSA, FBI, Your answer!",[],,0.0,nan,"['Military', 'NSA', 'FBI']",Military::*2*||NSA::*3*||FBI::*4*||,,1,,2019-01-27 15:38:44.706225,357,MorvantCheryl
541,Carter Page gets a cellmate!,[],,0.0,nan,['Carter Page'],Carter Page::*0*1*||,,0,,2019-01-27 15:38:44.707972,358,RodneyAnon
542,@funder Carter Page is such an unhinged person.,[],,0.0,nan,['Carter Page'],Carter Page::*1*2*||,,0,,2019-01-27 15:38:44.708388,359,jacobsfam
543,Can believe I'm saying this but is this the best Russia could find?,[],,0.0,nan,['Russia'],Russia::*10*||,,1,,2019-01-27 15:38:44.708388,359,jacobsfam
544,FBI reportedly probed ex-Trump aide Carter Page during campaign,[],,0.0,nan,['Carter Page'],Carter Page::*5*6*||,,0,,2019-01-27 15:38:44.709460,360,zyiteblog
545,Oh my.,[],,0.0,Trumprussia,[],nan,,0,,2019-01-27 15:38:44.709991,361,MarkCM07
546,"Look it's Carter Page, once again.",[],,0.0,Trumprussia,[],nan,,1,,2019-01-27 15:38:44.709991,361,MarkCM07
547,FISA warrant because they believe he was/is a Russian agent.,[],,0.0,Trumprussia,['Russian'],Russian::*9*||,,2,,2019-01-27 15:38:44.709991,361,MarkCM07
548,Rachel  should do a special w/ all the planned segments that had to be tossed due to late-breaking Trump admin bombshells.,[],,0.0,Maddow,['Trump'],Trump::*18*||,,0,,2019-01-27 15:38:44.710733,362,lcgarbage
549,THIS ≡ƒæç≡ƒÅ╜IS BIG!!,[],,0.0,nan,['BIG'],BIG::*2*||,,0,,2019-01-27 15:38:44.711429,363,DorH84607784
550,Is anyone SURPRISED?,[],,0.0,nan,[],nan,,1,,2019-01-27 15:38:44.711429,363,DorH84607784
551,IT IS PAST TIME FOR COMEY TO STEP DOWN...THEN THROW THE CUFFS ON HIM!,[],,0.0,nan,[],nan,,2,,2019-01-27 15:38:44.711429,363,DorH84607784
552,The most infuriating part is the FBI had all this info on Trump/Russian &amp; yet Comney's presser was about Hillary's old emails.,[],,0.0,nan,"['FBI', 'Trump', 'Russian', ""Comney's"", ""Hillary's""]",FBI::*6*||Trump::*12*||Russian::*13*||Comney's::*16*||Hillary's::*20*||,,0,,2019-01-27 15:38:44.712158,364,MJGWrites
553,"""Carter Page""",[],,0.0,nan,[],nan,,1,,2019-01-27 15:38:44.712158,364,MJGWrites
554,@CNN Maybe Spicer's Hitler comment was used to distract from FBI FISA &amp; Carter Page..Get everyone talking about it to bury FISA lede.....,[],,0.0,nan,"[""Spicer's Hitler"", 'FBI FISA', 'Carter Page Get', 'FISA']",Spicer's Hitler::*2*3*||FBI FISA::*10*11*||Carter Page Get::*13*14*15*||FISA::*22*||,,0,,2019-01-27 15:38:44.713347,365,heartofstylez
555,Just like that,[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:44.714479,366,Joenewsguy
556,@63ClarkS @jaketapper Oh!!,[],,0.0,nan,[],,,0,,2019-01-27 15:38:44.714664,367,SalcidoKristin
557,Let's talk about Carter Page!,[],,0.0,nan,['Carter Page'],Carter Page::*3*4*||,,1,,2019-01-27 15:38:44.714664,367,SalcidoKristin
558,#NAME?,[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:44.715230,368,AnywhereNews
559,"Hey, the U.S. has secret courts.",[],,0.0,nan,['U.S.'],U.S.::*2*||,,0,,2019-01-27 15:38:44.715366,369,ethomasw
560,"In case you need an example of ""normalization.""",[],,0.0,nan,[],,,1,,2019-01-27 15:38:44.715366,369,ethomasw
561,Carter Page ...≡ƒÄ╝≡ƒÄñ and they all fall down!,[],,0.0,"resist, TrumpRussia",['Carter Page'],Carter Page::*0*1*||,,0,,2019-01-27 15:38:44.716080,370,shannychick
562,"""Carter Page"" living a America under this administration is like bad Tom Clancy novel.",[],,0.0,nan,"['Carter Page', 'America', 'Tom Clancy']",Carter Page::*0*1*||America::*4*||Tom Clancy::*11*12*||,,0,,2019-01-27 15:38:44.716599,371,SOLOAMERICAN76
563,FBI had FISA warrant to snoop on ex-Trump adviser Carter Page: report: The FBI obtained a secretΓÇª  MARKETWATCH,[],,0.0,nan,"['FISA', 'Carter Page', 'FBI', 'MARKETWATCH']",FISA::*2*||Carter Page::*9*10*||FBI::*13*||MARKETWATCH::*17*||,,0,,2019-01-27 15:38:44.717397,372,FinanzLinksCom
564,Last summer.,[],,0.0,nan,[],,,0,,2019-01-27 15:38:44.718525,373,iamhereinmich
565,Before the election.,[],,0.0,nan,[],,,1,,2019-01-27 15:38:44.718525,373,iamhereinmich
566,Before the whole October email announcement by Comey.,[],,0.0,nan,"['October', 'Comey']",October::*3*||Comey::*7*||,,2,,2019-01-27 15:38:44.718525,373,iamhereinmich
567,This really is WRONG!,[],,0.0,nan,['WRONG'],WRONG::*3*||,,3,,2019-01-27 15:38:44.718525,373,iamhereinmich
568,HRC should be in the WH!,[],,0.0,nan,[],nan,,4,,2019-01-27 15:38:44.718525,373,iamhereinmich
569,carter page all like hold my beverage,[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:44.719731,374,LydiaBurrell
570,Page is a link in a very complex chain.,[],,0.0,nan,[],,,0,,2019-01-27 15:38:44.719870,375,truth_trumpet
571,Still a link.,[],,0.0,nan,[],,,1,,2019-01-27 15:38:44.719870,375,truth_trumpet
572,"Not ""the"" link.",[],,0.0,nan,[],,,2,,2019-01-27 15:38:44.719870,375,truth_trumpet
573,"@maddow Wonder if the Russian spies ever got borrowed millions to hook  as discussed in Complaint, and if so, how was it used?",[],,0.0,CarterPage,"['Wonder', 'Russian', 'Complaint']",Wonder::*1*||Russian::*4*||Complaint::*15*||,,0,,2019-01-27 15:38:44.720634,376,raquelgordon
574,SYRIA STUNT.,[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:44.721556,377,bonecho5
575,B.S.,[],,0.0,nan,[],nan,,1,,2019-01-27 15:38:44.721556,377,bonecho5
576,to distract from Russia  crimes.,[],,0.0,nan,['Russia'],Russia::*3*||,,2,,2019-01-27 15:38:44.721556,377,bonecho5
577,TRUMP STILL BEING CRIMINALLY INVESTIGATED.,[],,0.0,nan,[],nan,,3,,2019-01-27 15:38:44.721556,377,bonecho5
578,WAKE UP MSM.,[],,0.0,nan,[],nan,,4,,2019-01-27 15:38:44.721556,377,bonecho5
579,≡ƒì⌐≡ƒì┐≡ƒì⌐≡ƒì½,[],,0.0,nan,[],,,5,,2019-01-27 15:38:44.721556,377,bonecho5
580,I know @FBI is trying to get all the spies and moles but before too much damage like nukes start using the handcuffs,[],,0.0,nan,[],,,0,,2019-01-27 15:38:44.722406,378,mwdeeth
581,You're a special flavor of stupid.,[],,0.0,nan,[],,,0,,2019-01-27 15:38:44.723106,379,sametownblues
582,Last summer FBI obtained FISA warrant to monitor former Trump adviser Carter Page,[],,0.0,nan,"['FBI', 'FISA', 'Trump', 'Carter Page']",FBI::*2*||FISA::*4*||Trump::*9*||Carter Page::*11*12*||,,0,,2019-01-27 15:38:44.723447,380,AndyMcCanse
583,"I don't know if he can incriminate Trump, but this guy will flip quickly and sing like 387 birds:",[],,0.0,nan,['Trump'],Trump::*7*||,,0,,2019-01-27 15:38:44.724335,381,DavidKoechner
584,Carter Page on the verge of being thrown under the bus so hard he'll wish he was flying on United:,[],,0.0,nan,"['Carter Page', 'United']",Carter Page::*0*1*||United::*19*||,,0,,2019-01-27 15:38:44.725119,382,robertcaruso
585,BINGO!,[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:44.726088,383,RuPaul
586,FBI obtained FISA warrant to monitor former Cheetolini adviser Carter Page,[],,0.0,nan,"['FISA', 'Cheetolini', 'Carter Page']",FISA::*2*||Cheetolini::*7*||Carter Page::*9*10*||,,1,,2019-01-27 15:38:44.726088,383,RuPaul
587,"FBI got FISA warrant to monitor former Trump adviser Carter Page - ""probable cause...acting as agent of [Russia]""",[],,0.0,nan,"['FISA', 'Trump', 'Carter Page', 'Russia']",FISA::*2*||Trump::*7*||Carter Page::*9*10*||Russia::*18*||,,0,,2019-01-27 15:38:44.726942,384,EisOnMN
588,"Carter Page was the target of Counter-terrorism probe &amp; investor in Rosneft, the Russia oil giant &amp; Trump advisor.",[],,0.0,nan,"['Carter Page', 'Counter-terrorism', 'Rosneft', 'Trump']",Carter Page::*0*1*||Counter-terrorism::*6*||Rosneft::*11*||Trump::*17*||,,0,,2019-01-27 15:38:44.727940,385,ClimateTalker
589,@seanhannity @FoxNews @adamhousley @oreillyfactor @TuckerCarlson @SaraCarterDC FISA'S are highly classified so this is another illegal leak,[],,0.0,nan,"[""FISA'S""]",FISA'S::*6*||,,0,,2019-01-27 15:38:44.729044,386,MyPlace4U
590,"Comey/Nunez: But before you vote, we want to make sure you understand that duplicate Hillary emails that exonerate her have been discovered.",[],,0.0,nan,"['Nunez', 'Hillary']",Nunez::*1*||Hillary::*15*||,,0,,2019-01-27 15:38:44.729581,387,leemwilliams
591,@DavidCornDC Wash Post breaking ... FISA warrant was issued for Carter Page by FBI,[],,0.0,nan,"['Wash Post', 'FISA', 'Carter Page by FBI']",Wash Post::*1*2*||FISA::*4*||Carter Page by FBI::*9*10*11*12*||,,0,,2019-01-27 15:38:44.730704,388,KarenBlumentha1
592,"Watch @FoxNews work to distance Trump from this--Page is a former adviser NOW, but was on staff when FBI sought warrant.",[],,0.0,nan,"['Trump', 'FBI']",Trump::*5*||FBI::*18*||,,0,,2019-01-27 15:38:44.731595,389,TraylorAlan
593,I think these guys that sold out our country to the devil (Russia) should probably get a Darth Vader like body guard for protection.,[],,0.0,nan,"['Russia', 'Darth Vader']",Russia::*12*||Darth Vader::*17*18*||,,0,,2019-01-27 15:38:44.732412,390,mhg1325
594,"Carter Page will be the primary witness for the prosecution, if he lives.",[],,0.0,nan,['Carter Page'],Carter Page::*0*1*||,,0,,2019-01-27 15:38:44.733420,391,3drummers
595,@mitchellvii What about Carter Page comrade?,[],,0.0,nan,['Carter Page'],Carter Page::*3*4*||,,0,,2019-01-27 15:38:44.734003,392,RealAlgerHiss
596,Report: FBI Got FISA Warrant to Monitor Carter Page,[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:44.734427,393,annehillebrand2
597,Wait...Carter Page actually compared himself to MLK (re: FBI/Justice surveillance/eavesdropping)?,[],,0.0,nan,"['Wait Carter Page', 'MLK', 'FBI', 'Justice']",Wait Carter Page::*0*1*2*||MLK::*7*||FBI::*9*||Justice::*10*||,,0,,2019-01-27 15:38:44.734746,394,Amy_Siskind
598,I'm gonna need aΓÇª,[],,0.0,nan,[],,,1,,2019-01-27 15:38:44.734746,394,Amy_Siskind
599,"Oh carter page, look what you have done?",[],,0.0,nan,[],,,0,,2019-01-27 15:38:44.735758,395,huffingtonList
600,I feel sorry for Syria now.,[],,0.0,nan,['Syria'],Syria::*4*||,,1,,2019-01-27 15:38:44.735758,395,huffingtonList
601,Con man Don gonna rain tomahawk on them soon,[],,0.0,nan,['Don'],Don::*2*||,,2,,2019-01-27 15:38:44.735758,395,huffingtonList
602,"Carter Page right now, probably.",[],,0.0,nan,['Carter Page'],Carter Page::*0*1*||,,0,,2019-01-27 15:38:44.736817,396,MariaLiaCalvo
603,I was going to write about hate and betrayal.,[],,0.0,nan,[],,,0,,2019-01-27 15:38:44.737229,397,GenKnoxx
604,But the real story here is stupidity.,[],,0.0,nan,[],,,1,,2019-01-27 15:38:44.737229,397,GenKnoxx
605,"Amidst the latest gaffe and questionable military tactics, let us not lose sight.",[],,0.0,nan,[],,,0,,2019-01-27 15:38:44.737818,398,akimboh
606,@realDonaldTrump @funder   The truth just keeps slowly trickling out!,[],,0.0,Trumprussia,[],,,0,,2019-01-27 15:38:44.738440,399,Nato_true_cons
607,FoxNews: Carter Page: FBI reportedly obtained FISA warrant to monitor ex-Trump adviser,[],,0.0,nan,"['Carter Page', 'FBI', 'FISA']",Carter Page::*1*2*||FBI::*3*||FISA::*6*||,,0,,2019-01-27 15:38:44.738796,400,newsjunkieswmo
608,More than that.,[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:44.739587,401,tribelaw
609,The FBI believed there was probable cause that Page was acting as an agent of Russia.,[],,0.0,nan,"['FBI', 'Page', 'Russia']",FBI::*1*||Page::*8*||Russia::*15*||,,1,,2019-01-27 15:38:44.739587,401,tribelaw
610,Does this mean the worship of phallic symbols is over &amp; we're back to reality?,[],,0.0,"hardball, inners",[],,,0,,2019-01-27 15:38:44.740563,402,wildweezle
611,Carter Page,[],,0.0,"hardball, inners",[],nan,,1,,2019-01-27 15:38:44.740563,402,wildweezle
612,@MikeMalloyShow,[],,0.0,"hardball, inners",[],,,2,,2019-01-27 15:38:44.740563,402,wildweezle
613,FBI obtained FISA warrant to monitor former Trump adviser Carter Page  When will he be arrested?,[],,0.0,nan,"['FISA', 'Trump', 'Carter Page']",FISA::*2*||Trump::*7*||Carter Page::*9*10*||,,0,,2019-01-27 15:38:44.741210,403,Vidian6
614,Finally a Special Prosecutor is needed!,[],,0.0,nan,['Finally a Special Prosecutor'],Finally a Special Prosecutor::*0*1*2*3*||,,0,,2019-01-27 15:38:44.742110,404,bugbuster55
615,Duh ya think?,[],,0.0,nan,[],,,1,,2019-01-27 15:38:44.742110,404,bugbuster55
616,Sean Spicer/Holocaust,[],,0.0,KS04,[],nan,,0,,2019-01-27 15:38:44.742804,405,SuchPolitics
617,Carter Page,[],,0.0,KS04,[],nan,,1,,2019-01-27 15:38:44.742804,405,SuchPolitics
618,Nunes,[],,0.0,KS04,[],nan,,2,,2019-01-27 15:38:44.742804,405,SuchPolitics
619,BEING ON TWITTER NOW LIKE,[],,0.0,KS04,[],nan,,3,,2019-01-27 15:38:44.742804,405,SuchPolitics
620,And don't forget... Susan Rice had every right to unmask names in those incidental collections because of this... right here.,[],,0.0,nan,['Susan Rice'],Susan Rice::*3*4*||,,0,,2019-01-27 15:38:44.743285,406,chelsea_craft
621,@seanhannity and @marklevinshow &amp; others have lied about possible treason by Carter Page &amp; others.,[],,0.0,nan,['Carter Page'],Carter Page::*11*12*||,,0,,2019-01-27 15:38:44.744101,407,ColoradoHeathen
622,They're traitors for the obfuscation.,[],,0.0,nan,[],,,1,,2019-01-27 15:38:44.744101,407,ColoradoHeathen
623,Former Trump Adviser Carter Page Was Being Monitored by FBI (Report),[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:44.744935,408,TheWrap
624,Evidence MUST be presented to FISA judge showing probable criminality .,[],,0.0,nan,['FISA'],FISA::*5*||,,0,,2019-01-27 15:38:44.745403,409,SteveBTI
625,"@JohnFugelsang In Soviet Russia, Page carts Carter around!",[],,0.0,nan,"['Soviet Russia', 'Page', 'Carter']",Soviet Russia::*2*3*||Page::*4*||Carter::*6*||,,0,,2019-01-27 15:38:44.745937,410,LREwoke
626,You half twit,[],,0.0,nan,[],,,0,,2019-01-27 15:38:44.746711,411,himynameisaldo
627,@mkhammer So this Carter Page revelation...should media tamp that one down to a nice 2 or 3?,[],,0.0,nan,['Carter Page'],Carter Page::*3*4*||,,0,,2019-01-27 15:38:44.746953,412,HT4Real
628,"@Alyssa_Milano If Carter Page met the criterion for FISA warrant approval at his level, the others on Trump's team are officially screwed.",[],,0.0,nan,"['Carter Page', 'FISA', ""Trump's""]",Carter Page::*2*3*||FISA::*8*||Trump's::*17*||,,0,,2019-01-27 15:38:44.747890,413,KianuStarr
629,Did Carter Page have any dealings with Russia?,[],,0.0,nan,"['Carter Page', 'Russia']",Carter Page::*1*2*||Russia::*7*||,,0,,2019-01-27 15:38:44.748922,414,Miller_Hyatt
630,It's baaaaaackkkkk.,[],,0.0,nan,[],,,0,,2019-01-27 15:38:44.749546,415,OscarNunezLA
631,Those tomahawk missiles could only delay things for so long.,[],,0.0,nan,[],,,1,,2019-01-27 15:38:44.749546,415,OscarNunezLA
632,Education: Understanding the Carter Page story via @resistmanual,[],,0.0,Resistance,['Understanding the Carter Page'],Understanding the Carter Page::*1*2*3*4*||,,0,,2019-01-27 15:38:44.750230,416,resistdashboard
633,"@ischafer @TheRickWilson Got Barfy Cam here, too.",[],,0.0,nan,['Got Barfy Cam'],Got Barfy Cam::*2*3*4*||,,0,,2019-01-27 15:38:44.750961,417,ChristinLuvsSno
634,Ruh roh.,[],,0.0,nan,[],,,0,,2019-01-27 15:38:44.751447,418,HiMaui
635,Thats right sessions brought him in the loop.,[],,0.0,nan,[],,,1,,2019-01-27 15:38:44.751447,418,HiMaui
636,Wonder what they have on sessions?,[],,0.0,nan,[],,,2,,2019-01-27 15:38:44.751447,418,HiMaui
637,@AshLadBlog good times.,[],,0.0,nan,[],,,0,,2019-01-27 15:38:44.752148,419,ChicagoAli
638,WTF did Senate push thru 's nomination with this mess hanging over Trump?,[],,0.0,ThiefJusticeGorsuch,"['Senate', 'Trump']",Senate::*2*||Trump::*12*||,,0,,2019-01-27 15:38:44.752377,420,AynAyahSteenkur
639,Oh yeah.,[],,0.0,ThiefJusticeGorsuch,[],nan,,1,,2019-01-27 15:38:44.752377,420,AynAyahSteenkur
640,Roe v. Wade.,[],,0.0,ThiefJusticeGorsuch,['Wade'],Wade::*2*||,,2,,2019-01-27 15:38:44.752377,420,AynAyahSteenkur
641,Did I miss something on the calendar??,[],,0.0,nan,[],,,0,,2019-01-27 15:38:44.753548,421,kimijtoo
642,Is it national Foot-In-Mouth day?,[],,0.0,nan,['Foot-In-Mouth'],Foot-In-Mouth::*3*||,,1,,2019-01-27 15:38:44.753548,421,kimijtoo
643,Or Stomp-On-History month?,[],,0.0,nan,['Stomp-On-History'],Stomp-On-History::*1*||,,2,,2019-01-27 15:38:44.753548,421,kimijtoo
644,@TheCartelMatt FBI  HRC's Andrew McCabe was secretly working with  Lynch/Obama/Rice to spy on Donald Trump team VIA any means necessary!,[],,0.0,nan,"[""FBI HRC's Andrew McCabe"", 'Lynch', 'Obama', 'Rice', 'Donald Trump']",FBI HRC's Andrew McCabe::*1*2*3*4*||Lynch::*9*||Obama::*10*||Rice::*11*||Donald Trump::*15*16*||,,0,,2019-01-27 15:38:44.754583,422,glennyork
645,Carter Page,[],,0.0,nan,[],nan,,1,,2019-01-27 15:38:44.754583,422,glennyork
646,The real story - FBI obtained FISA warrant to monitor former Trump adviser Carter Page,[],,0.0,nan,"['FBI', 'FISA', 'Trump', 'Carter Page']",FBI::*4*||FISA::*6*||Trump::*11*||Carter Page::*13*14*||,,0,,2019-01-27 15:38:44.755837,423,HariNarayanKris
647,Dear @presssec and @realdonaldtrump.,[],,0.0,nan,[],,,0,,2019-01-27 15:38:44.756797,424,GinoKusa
648,Remember that Trump himself told the Washington Post that Carter Page is an advisor.,[],,0.0,nan,"['Trump', 'Washington Post', 'Carter Page']",Trump::*2*||Washington Post::*6*7*||Carter Page::*9*10*||,,1,,2019-01-27 15:38:44.756797,424,GinoKusa
649,Put a pin in that.,[],,0.0,nan,[],,,2,,2019-01-27 15:38:44.756797,424,GinoKusa
650,@justinhendrix @Kelly6358633 Let's face it Donald &amp; GOP facilitated Oil Deals with Russia in exchange for help with the election!,[],,0.0,nan,"['Donald', 'GOP', 'Oil Deals with Russia']",Donald::*5*||GOP::*7*||Oil Deals with Russia::*9*10*11*12*||,,0,,2019-01-27 15:38:44.758157,425,AssHrdRndWorld
651,Carter Page oil industry consultant?,[],,0.0,nan,['Carter Page'],Carter Page::*0*1*||,,1,,2019-01-27 15:38:44.758157,425,AssHrdRndWorld
652,@tribelaw I Think Carter Page Was The Guy.,[],,0.0,nan,"['Think Carter Page', 'Guy']",Think Carter Page::*2*3*4*||Guy::*7*||,,0,,2019-01-27 15:38:44.759625,426,Bulldawg2482
653,....Republicans in Congress That Talked to Carter Page During Election.,[],,0.0,nan,[],nan,,1,,2019-01-27 15:38:44.759625,426,Bulldawg2482
654,..Lawyer Up,[],,0.0,nan,[],nan,,2,,2019-01-27 15:38:44.759625,426,Bulldawg2482
655,Real headline: Trump was right!,[],,0.0,nan,['Trump'],Trump::*2*||,,0,,2019-01-27 15:38:44.760637,427,heffbombs
656,(He wasn't),[],,0.0,nan,[],nan,,1,,2019-01-27 15:38:44.760637,427,heffbombs
657,"I move for a ""reckoning.""",[],,0.0,nan,[],,,0,,2019-01-27 15:38:44.761224,428,ErgoShow
658,Dear @fbi please dump all u know re: 45/Russia to @washingtonpost now before he gets into a nuclear pissing contest with NKorea,[],,0.0,nan,"['Russia', 'NKorea']",Russia::*9*||NKorea::*22*||,,0,,2019-01-27 15:38:44.761610,429,IndivisibleNWFL
